,file_name,annotation_file,image_path,annotation_path,annotation
14,ayana-1-img-19.jpg,ayana-1-img-19.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-19.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-19.txt,1 0.650000 0.303241 0.061458 0.065741
15,ayana-1-img-21.jpg,ayana-1-img-21.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-21.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-21.txt,1 0.674740 0.291667 0.043229 0.064815
16,ayana-1-img-22.jpg,ayana-1-img-22.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-22.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-22.txt,1 0.889062 0.592593 0.139583 0.268519
17,ayana-1-img-23.jpg,ayana-1-img-23.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-23.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-23.txt,1 0.625521 0.464352 0.031250 0.060185
18,ayana-1-img-24.jpg,ayana-1-img-24.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-24.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-24.txt,1 0.642969 0.303704 0.041146 0.059259
19,ayana-1-img-25.jpg,ayana-1-img-25.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-25.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-25.txt,1 0.578646 0.449074 0.126042 0.322222
20,ayana-1-img-26.jpg,ayana-1-img-26.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-26.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-26.txt,1 0.625521 0.459722 0.028125 0.056481
21,ayana-1-img-27.jpg,ayana-1-img-27.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-27.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-27.txt,1 0.623437 0.455093 0.026042 0.056481
22,ayana-1-img-28.jpg,ayana-1-img-28.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-28.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-28.txt,1 0.614583 0.441667 0.158333 0.431481
23,ayana-1-img-29.jpg,ayana-1-img-29.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-29.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-29.txt,1 0.555990 0.519907 0.048438 0.065741
24,ayana-1-img-31.jpg,ayana-1-img-31.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-31.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-31.txt,1 0.621615 0.459259 0.026562 0.053704
25,ayana-1-img-32.jpg,ayana-1-img-32.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-32.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-32.txt,1 0.568750 0.237963 0.028125 0.044444
26,ayana-1-img-33.jpg,ayana-1-img-33.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-33.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-33.txt,1 0.646615 0.448611 0.182812 0.476852
27,ayana-1-img-34.jpg,ayana-1-img-34.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-34.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-34.txt,1 0.620313 0.467130 0.026042 0.058333
28,ayana-1-img-36.jpg,ayana-1-img-36.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-36.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-36.txt,1 0.638281 0.387500 0.034896 0.052778
29,ayana-1-img-37.jpg,ayana-1-img-37.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-37.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-37.txt,1 0.586458 0.200000 0.050000 0.090741
30,ayana-1-img-39.jpg,ayana-1-img-39.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-39.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-39.txt,1 0.624219 0.303704 0.045312 0.061111
31,ayana-1-img-40.jpg,ayana-1-img-40.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-40.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-40.txt,1 0.675260 0.305556 0.048438 0.070370
32,ayana-1-img-41.jpg,ayana-1-img-41.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-41.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-41.txt,1 0.675260 0.310648 0.050521 0.065741
33,ayana-1-img-42.jpg,ayana-1-img-42.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-42.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-42.txt,1 0.671875 0.312500 0.046875 0.063889
34,ayana-1-img-43.jpg,ayana-1-img-43.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-43.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-43.txt,1 0.578125 0.675463 0.040625 0.091667
35,ayana-1-img-44.jpg,ayana-1-img-44.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-44.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-44.txt,1 0.498437 0.371759 0.028125 0.056481
36,ayana-1-img-46.jpg,ayana-1-img-46.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-46.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-46.txt,1 0.664583 0.250463 0.056250 0.073148
37,ayana-1-img-47.jpg,ayana-1-img-47.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-47.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-47.txt,1 0.646875 0.312037 0.051042 0.062963
38,ayana-1-img-48.jpg,ayana-1-img-48.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-48.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-48.txt,1 0.643490 0.312963 0.049479 0.055556
39,ayana-1-img-49.jpg,ayana-1-img-49.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-49.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-49.txt,1 0.916927 0.578704 0.156771 0.307407
40,ayana-1-img-51.jpg,ayana-1-img-51.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-51.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-51.txt,1 0.655990 0.312500 0.051562 0.060185
41,ayana-1-img-52.jpg,ayana-1-img-52.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-52.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-52.txt,1 0.496875 0.381481 0.034375 0.057407
42,ayana-1-img-53.jpg,ayana-1-img-53.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-53.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-53.txt,1 0.921615 0.724074 0.144271 0.240741
43,ayana-1-img-55.jpg,ayana-1-img-55.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-55.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-55.txt,1 0.647396 0.305093 0.052083 0.063889
44,ayana-1-img-56.jpg,ayana-1-img-56.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-56.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-56.txt,1 0.920052 0.582870 0.156771 0.319444
45,ayana-1-img-59.jpg,ayana-1-img-59.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-59.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-59.txt,1 0.660937 0.292593 0.046875 0.068519
46,ayana-1-img-60.jpg,ayana-1-img-60.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-60.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-60.txt,1 0.667448 0.284722 0.045312 0.078704
47,ayana-1-img-61.jpg,ayana-1-img-61.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-61.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-61.txt,1 0.672917 0.418519 0.031250 0.072222
48,ayana-1-img-62.jpg,ayana-1-img-62.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-62.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-62.txt,1 0.665104 0.288426 0.044792 0.075000
49,ayana-1-img-64.jpg,ayana-1-img-64.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-64.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-64.txt,1 0.651823 0.477778 0.026562 0.062963
50,ayana-1-img-65.jpg,ayana-1-img-65.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-65.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-65.txt,1 0.653646 0.477778 0.031250 0.064815
51,ayana-1-img-66.jpg,ayana-1-img-66.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-66.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-66.txt,1 0.901302 0.701389 0.075521 0.241667
52,ayana-1-img-68.jpg,ayana-1-img-68.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-68.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-68.txt,1 0.608594 0.687963 0.053646 0.107407
53,ayana-1-img-69.jpg,ayana-1-img-69.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-69.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-69.txt,1 0.654687 0.478704 0.031250 0.064815
54,ayana-1-img-71.jpg,ayana-1-img-71.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-71.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-71.txt,1 0.654167 0.481944 0.032292 0.063889
55,ayana-1-img-72.jpg,ayana-1-img-72.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-72.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-72.txt,1 0.653385 0.479167 0.033854 0.071296
56,ayana-1-img-74.jpg,ayana-1-img-74.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-74.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-74.txt,1 0.663021 0.280556 0.048958 0.074074
57,ayana-1-img-75.jpg,ayana-1-img-75.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-75.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-75.txt,1 0.581510 0.686574 0.053646 0.104630
58,ayana-1-img-76.jpg,ayana-1-img-76.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-76.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-76.txt,1 0.933854 0.683333 0.119792 0.250000
59,ayana-1-img-77.jpg,ayana-1-img-77.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-77.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-77.txt,1 0.646615 0.450463 0.031771 0.065741
60,ayana-1-img-78.jpg,ayana-1-img-78.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-78.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-78.txt,1 0.382552 0.151389 0.019271 0.034259
61,ayana-1-img-79.jpg,ayana-1-img-79.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-79.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-79.txt,1 0.650260 0.218056 0.053646 0.076852
63,ayana-1-img-81.jpg,ayana-1-img-81.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-81.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-81.txt,1 0.633854 0.673148 0.039583 0.066667
64,ayana-1-img-82.jpg,ayana-1-img-82.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-82.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-82.txt,1 0.642708 0.446296 0.039583 0.079630
65,ayana-1-img-83.jpg,ayana-1-img-83.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-83.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-83.txt,1 0.664062 0.283796 0.057292 0.080556
66,ayana-1-img-84.jpg,ayana-1-img-84.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-84.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-84.txt,1 0.644271 0.236111 0.061458 0.075926
67,ayana-1-img-86.jpg,ayana-1-img-86.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-86.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-86.txt,1 0.385156 0.145370 0.018229 0.037037
68,ayana-1-img-87.jpg,ayana-1-img-87.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-87.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-87.txt,1 0.897656 0.667593 0.192188 0.274074
69,ayana-1-img-88.jpg,ayana-1-img-88.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-88.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-88.txt,1 0.409375 0.362963 0.070833 0.122222
70,ayana-1-img-89.jpg,ayana-1-img-89.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-89.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-89.txt,1 0.926562 0.585185 0.139583 0.340741
71,ayana-1-img-90.jpg,ayana-1-img-90.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-90.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-90.txt,1 0.647135 0.263426 0.061979 0.067593
72,ayana-1-img-91.jpg,ayana-1-img-91.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-91.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-91.txt,1 0.928385 0.607407 0.140104 0.318519
73,ayana-1-img-92.jpg,ayana-1-img-92.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-92.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-92.txt,1 0.408333 0.389352 0.064583 0.125000
74,ayana-1-img-93.jpg,ayana-1-img-93.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-93.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-93.txt,1 0.151562 0.475000 0.119792 0.218519
75,ayana-1-img-94.jpg,ayana-1-img-94.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-94.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-94.txt,1 0.600000 0.484259 0.048958 0.085185
76,ayana-1-img-95.jpg,ayana-1-img-95.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-95.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-95.txt,1 0.547917 0.286111 0.026042 0.044444
77,ayana-1-img-96.jpg,ayana-1-img-96.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-96.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-96.txt,1 0.106250 0.491204 0.122917 0.213889
78,ayana-1-img-97.jpg,ayana-1-img-97.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-97.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-97.txt,1 0.893490 0.625000 0.133854 0.325926
79,ayana-1-img-99.jpg,ayana-1-img-99.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-99.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-99.txt,1 0.909375 0.595370 0.133333 0.318519
80,ayana-1-img-100.jpg,ayana-1-img-100.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-100.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-100.txt,1 0.481771 0.556481 0.106250 0.307407
81,ayana-1-img-101.jpg,ayana-1-img-101.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-101.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-101.txt,1 0.408594 0.107870 0.015104 0.036111
82,ayana-1-img-103.jpg,ayana-1-img-103.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-103.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-103.txt,1 0.925781 0.589815 0.140104 0.316667
83,ayana-1-img-104.jpg,ayana-1-img-104.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-104.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-104.txt,1 0.663021 0.262037 0.060417 0.092593
84,ayana-1-img-105.jpg,ayana-1-img-105.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-105.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-105.txt,1 0.657292 0.449074 0.031250 0.059259
85,ayana-1-img-107.jpg,ayana-1-img-107.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-107.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-107.txt,1 0.586719 0.491204 0.046354 0.073148
86,ayana-1-img-108.jpg,ayana-1-img-108.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-108.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-108.txt,1 0.585156 0.494907 0.045312 0.080556
87,ayana-1-img-109.jpg,ayana-1-img-109.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-109.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-109.txt,1 0.922917 0.609259 0.148958 0.300000
88,ayana-1-img-110.jpg,ayana-1-img-110.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-110.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-110.txt,1 0.518490 0.566204 0.106771 0.300926
89,ayana-1-img-111.jpg,ayana-1-img-111.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-111.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-111.txt,1 0.562500 0.212963 0.028125 0.042593
90,ayana-1-img-112.jpg,ayana-1-img-112.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-112.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-112.txt,1 0.646875 0.262963 0.053125 0.077778
91,ayana-1-img-114.jpg,ayana-1-img-114.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-114.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-114.txt,1 0.653906 0.437963 0.026562 0.072222
92,ayana-1-img-115.jpg,ayana-1-img-115.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-115.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-115.txt,1 0.653906 0.436574 0.027604 0.078704
93,ayana-1-img-117.jpg,ayana-1-img-117.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-117.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-117.txt,1 0.571094 0.292130 0.045312 0.075000
94,ayana-1-img-118.jpg,ayana-1-img-118.txt,../../BristolGorillas2020/images/train/ayana/ayana-1-img-118.jpg,../../BristolGorillas2020/images/train/ayana/ayana-1-img-118.txt,1 0.408073 0.079630 0.020313 0.042593
95,ayana-2-img-1.jpg,ayana-2-img-1.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-1.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-1.txt,1 0.372917 0.204167 0.015625 0.032407
96,ayana-2-img-3.jpg,ayana-2-img-3.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-3.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-3.txt,1 0.396094 0.936574 0.032813 0.089815
97,ayana-2-img-4.jpg,ayana-2-img-4.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-4.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-4.txt,1 0.496875 0.056481 0.015625 0.038889
98,ayana-2-img-5.jpg,ayana-2-img-5.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-5.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-5.txt,1 0.159635 0.516204 0.056771 0.171296
99,ayana-2-img-6.jpg,ayana-2-img-6.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-6.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-6.txt,1 0.258073 0.180556 0.018229 0.040741
100,ayana-2-img-7.jpg,ayana-2-img-7.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-7.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-7.txt,1 0.488021 0.049537 0.020833 0.034259
101,ayana-2-img-8.jpg,ayana-2-img-8.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-8.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-8.txt,1 0.295833 0.173148 0.017708 0.037037
102,ayana-2-img-9.jpg,ayana-2-img-9.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-9.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-9.txt,1 0.510677 0.056481 0.020313 0.038889
103,ayana-2-img-10.jpg,ayana-2-img-10.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-10.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-10.txt,1 0.336719 0.763426 0.079687 0.160185
104,ayana-2-img-11.jpg,ayana-2-img-11.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-11.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-11.txt,1 0.599479 0.158796 0.016667 0.030556
105,ayana-2-img-12.jpg,ayana-2-img-12.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-12.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-12.txt,1 0.335156 0.782407 0.041146 0.087037
106,ayana-2-img-13.jpg,ayana-2-img-13.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-13.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-13.txt,1 0.503125 0.050000 0.015625 0.044444
107,ayana-2-img-14.jpg,ayana-2-img-14.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-14.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-14.txt,1 0.597135 0.155093 0.019271 0.034259
108,ayana-2-img-15.jpg,ayana-2-img-15.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-15.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-15.txt,1 0.495052 0.056481 0.015104 0.038889
109,ayana-2-img-16.jpg,ayana-2-img-16.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-16.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-16.txt,1 0.359115 0.791204 0.043229 0.084259
110,ayana-2-img-17.jpg,ayana-2-img-17.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-17.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-17.txt,1 0.364583 0.789815 0.039583 0.088889
111,ayana-2-img-18.jpg,ayana-2-img-18.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-18.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-18.txt,1 0.303385 0.660648 0.080729 0.212037
112,ayana-2-img-19.jpg,ayana-2-img-19.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-19.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-19.txt,1 0.315885 0.929630 0.052604 0.090741
113,ayana-2-img-21.jpg,ayana-2-img-21.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-21.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-21.txt,1 0.319792 0.878241 0.048958 0.102778
114,ayana-2-img-22.jpg,ayana-2-img-22.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-22.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-22.txt,1 0.505990 0.055093 0.017188 0.041667
115,ayana-2-img-25.jpg,ayana-2-img-25.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-25.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-25.txt,1 0.318490 0.918519 0.052604 0.114815
116,ayana-2-img-26.jpg,ayana-2-img-26.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-26.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-26.txt,1 0.310937 0.900000 0.058333 0.116667
117,ayana-2-img-27.jpg,ayana-2-img-27.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-27.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-27.txt,1 0.499479 0.058333 0.020833 0.040741
118,ayana-2-img-28.jpg,ayana-2-img-28.txt,../../BristolGorillas2020/images/train/ayana/ayana-2-img-28.jpg,../../BristolGorillas2020/images/train/ayana/ayana-2-img-28.txt,1 0.309896 0.912500 0.060417 0.119444
